symbol,exchange,name,sector,industry,slug
1872,HK,Guan Chao,Потребительские товары выборочного спроса,Автомобили и запчасти к ним,guan-chao
2322,HK,Hong Kong ChaoShang Group Ltd,Технологии,Электронное оборудование и запчасти,noble-century-investment-holdings
0951,HK,Chaowei Power Holdings,Потребительские товары выборочного спроса,Автомобили и запчасти к ним,chaowei-power-holdings-ltd
2289,HK,Charmacy Pharmaceutical,Потребительские товары повседневного спроса,Розничная торговля едой и лекарствами,chuangmei-pharmaceutical-co-ltd
2888,HK,Standard Chartered,Финансы,Банковские услуги,standard-chartered?cid=960738
6601,HK,Cheerwin Group,Потребительские товары повседневного спроса,Товары и услуги личного пользования и хозяйственного назначения,cheerwin-group
0827,HK,Ko Yo Chemical,Сырье,Химическая промышленность,ko-yo-chemical-group-ltd-be
1986,HK,Tsaker Chemical,Сырье,Химическая промышленность,tsaker-chemical-group-ltd
0148,HK,Kingboard Chemical Holdings Ltd,Технологии,Электронное оборудование и запчасти,kingboard-chemical-holdings-ltd
0386,HK,China Petrol & Chemical H,Энергетика,Газ и нефть,sinopec-corp
0362,HK,China Zenith Chemical,Сырье,Химическая промышленность,china-zenith-chemical-group
1702,HK,Dongguang Chemical,Сырье,Химическая промышленность,dongguang-chemical
0746,HK,Lee & Man Chemical,Сырье,Химическая промышленность,l---m-chemical
0408,HK,Yip’s Chemical,Сырье,Химическая промышленность,yip-s-chemical-holdings-ltd
0139,HK,Central Wealth Holdings,Финансы,Инвестиционно-банковские и инвестиционные услуги,china-jinhai-international
1375,HK,Central China Securities,Финансы,Инвестиционно-банковские и инвестиционные услуги,cc-securities
9983,HK,Central China,Недвижимость,Операции с недвижимостью,central-china-new-life-ltd
0832,HK,Central China Real Estate,Недвижимость,Операции с недвижимостью,central-china
1735,HK,Central Holding Group Co Ltd,Промышленность,Строительство и проектирование,wang-yang-holdings-ltd
9982,HK,Central China Management Co,Промышленность,Строительство и проектирование,central-china-management-co
0051,HK,Harbour Centre Development,Потребительские товары выборочного спроса,Гостиничные и развлекательные услуги,harbour-centre-development-ltd
0432,HK,Pacific Century Premium,Недвижимость,Операции с недвижимостью,pacific-century-premium-development
